fw,mver,lts,dst_name,af,dst_addr,src_addr,proto,ttl,size,result,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,msm_name,from,type,step,stored_timestamp
5130,2.6.4,53,193.0.14.129,4,193.0.14.129,103.77.105.3,ICMP,55.0,32,"[{'rtt': 10.779889}, {'rtt': 10.515022}, {'rtt': 11.326119}]",0,3,3,10.515022,11.326119,10.873676666666666,1001,6681,1789762462,Ping,103.77.105.3,ping,240,1789762525
5130,2.6.4,73,193.0.14.129,4,193.0.14.129,194.81.236.229,ICMP,54.0,32,"[{'rtt': 7.048554}, {'rtt': 7.087371}, {'rtt': 7.076681}]",0,3,3,7.048554,7.087371,7.070868666666667,1001,6695,1789762486,Ping,194.81.236.229,ping,240,1789762539
5130,2.6.4,31,193.0.14.129,4,193.0.14.129,81.18.177.166,ICMP,54.0,32,"[{'rtt': 20.143542}, {'rtt': 20.202721}, {'rtt': 20.245562}]",0,3,3,20.143542,20.245562,20.197275,1001,6717,1789762480,Ping,81.18.177.166,ping,240,1789762559
5090,2.6.4,387,193.0.14.129,4,193.0.14.129,101.53.31.6,ICMP,58.0,32,"[{'rtt': 19.754846}, {'rtt': 19.706021}, {'rtt': 19.844725}]",0,3,3,19.706021,19.844725,19.768530666666667,1001,6718,1789762459,Ping,101.53.31.6,ping,240,1789762507
5130,2.6.4,16,193.0.14.129,4,193.0.14.129,54.39.185.31,ICMP,44.0,32,"[{'rtt': 298.886153}, {'rtt': 298.877842}, {'rtt': 298.592669}]",0,3,3,298.592669,298.886153,298.78555466666666,1001,6719,1789762447,Ping,54.39.185.31,ping,240,1789762570
5130,2.6.4,3,193.0.14.129,4,193.0.14.129,139.99.219.16,ICMP,52.0,32,"[{'rtt': 14.690275}, {'rtt': 14.74385}, {'rtt': 14.757729}]",0,3,3,14.690275,14.757729,14.730618,1001,6727,1789762445,Ping,139.99.219.16,ping,240,1789762511
5130,2.6.4,35,193.0.14.129,4,193.0.14.129,193.17.192.164,ICMP,61.0,32,"[{'rtt': 5.265111}, {'rtt': 5.279704}, {'rtt': 5.219642}]",0,3,3,5.219642,5.279704,5.254819,1001,6728,1789762491,Ping,193.17.192.164,ping,240,1789762510
4790,,19,193.0.14.129,4,193.0.14.129,192.168.28.137,ICMP,54.0,20,"[{'rtt': 9.90797}, {'rtt': 10.236674}, {'rtt': 9.820418}]",0,3,3,9.820418,10.236674,9.988354,1001,673,1789762471,Ping,37.44.208.153,ping,240,1789762525
5130,2.6.4,25,193.0.14.129,4,193.0.14.129,5.182.144.161,ICMP,50.0,32,"[{'rtt': 189.832944}, {'rtt': 188.095038}, {'rtt': 187.921035}]",0,3,3,187.921035,189.832944,188.616339,1001,6736,1789762474,Ping,5.182.144.161,ping,240,1789762528
5130,2.6.4,7,193.0.14.129,4,193.0.14.129,109.68.162.233,ICMP,57.0,32,"[{'rtt': 122.591771}, {'rtt': 122.895796}, {'rtt': 122.806343}]",0,3,3,122.591771,122.895796,122.76463666666666,1001,6737,1789762465,Ping,109.68.162.233,ping,240,1789762519
5130,2.6.4,34,193.0.14.129,4,193.0.14.129,62.245.181.100,ICMP,61.0,32,"[{'rtt': 6.237425}, {'rtt': 6.20982}, {'rtt': 6.175074}]",0,3,3,6.175074,6.237425,6.207439666666666,1001,6750,1789762444,Ping,62.245.181.100,ping,240,1789762470
5130,2.6.4,46,193.0.14.129,4,193.0.14.129,81.211.202.45,ICMP,61.0,32,"[{'rtt': 0.452744}, {'rtt': 0.404077}, {'rtt': 0.408573}]",0,3,3,0.404077,0.452744,0.42179800000000006,1001,6758,1789762466,Ping,81.211.202.45,ping,240,1789762532
5130,2.6.4,25,193.0.14.129,4,193.0.14.129,81.211.195.45,ICMP,,32,"[{'x': '*'}, {'x': '*'}, {'x': '*'}]",0,0,3,-1.0,-1.0,-1.0,1001,6759,1789762456,Ping,81.211.195.45,ping,240,1789762544
5130,2.6.4,34,193.0.14.129,4,193.0.14.129,194.116.77.35,ICMP,60.0,32,"[{'rtt': 21.080049}, {'rtt': 20.948828}, {'rtt': 21.112843}]",0,3,3,20.948828,21.112843,21.04724,1001,6767,1789762472,Ping,194.116.77.35,ping,240,1789762545
5130,2.6.4,16,193.0.14.129,4,193.0.14.129,185.36.180.63,ICMP,60.0,32,"[{'rtt': 4.763672}, {'rtt': 4.77183}, {'rtt': 4.736658}]",0,3,3,4.736658,4.77183,4.757386666666666,1001,6768,1789762498,Ping,185.36.180.63,ping,240,1789762542
5130,2.6.4,417,193.0.14.129,4,193.0.14.129,41.221.208.94,ICMP,61.0,32,"[{'rtt': 182.350445}, {'rtt': 182.406211}, {'rtt': 182.361329}]",0,3,3,182.350445,182.406211,182.3726616666667,1001,6777,1789762495,Ping,41.221.208.94,ping,240,1789762510
5130,2.6.4,67,193.0.14.129,4,193.0.14.129,207.226.224.236,ICMP,62.0,32,"[{'rtt': 23.568251}, {'rtt': 23.373467}, {'rtt': 23.562444}]",0,3,3,23.373467,23.568251,23.501387333333337,1001,6784,1789762444,Ping,207.226.224.236,ping,240,1789762453
5130,2.6.4,119,193.0.14.129,4,193.0.14.129,62.176.249.60,ICMP,60.0,32,"[{'rtt': 3.692556}, {'rtt': 3.748564}, {'rtt': 3.718447}]",0,3,3,3.692556,3.748564,3.7198556666666662,1001,6787,1789762441,Ping,62.176.249.60,ping,240,1789762448
5130,2.6.4,5,193.0.14.129,4,193.0.14.129,147.135.78.61,ICMP,43.0,32,"[{'rtt': 295.304413}, {'rtt': 295.426734}, {'rtt': 295.259972}]",0,3,3,295.259972,295.426734,295.330373,1001,6797,1789762461,Ping,147.135.78.61,ping,240,1789762521
5130,2.6.4,36,193.0.14.129,4,193.0.14.129,51.83.252.103,ICMP,46.0,32,"[{'rtt': 315.459786}, {'rtt': 315.359236}, {'rtt': 315.376249}]",0,3,3,315.359236,315.459786,315.3984236666667,1001,6800,1789762499,Ping,51.83.252.103,ping,240,1789762527
5130,2.6.4,338,193.0.14.129,4,193.0.14.129,148.163.223.233,ICMP,62.0,32,"[{'rtt': 1.038573}, {'rtt': 0.969995}, {'rtt': 1.323601}]",0,3,3,0.969995,1.323601,1.110723,1001,6801,1789762449,Ping,148.163.223.233,ping,240,1789762528
5130,2.6.4,15,193.0.14.129,4,193.0.14.129,95.47.236.146,ICMP,60.0,32,"[{'rtt': 0.653506}, {'rtt': 1.676424}, {'rtt': 0.557504}]",0,3,3,0.557504,1.676424,0.962478,1001,6815,1789762493,Ping,95.47.236.146,ping,240,1789762533
5130,2.6.4,25,193.0.14.129,4,193.0.14.129,91.190.224.98,ICMP,53.0,32,"[{'rtt': 36.517532}, {'rtt': 36.491867}, {'rtt': 36.490152}]",0,3,3,36.490152,36.517532,36.499850333333335,1001,6826,1789762462,Ping,91.190.224.98,ping,240,1789762541
5130,2.6.4,45,193.0.14.129,4,193.0.14.129,192.134.1.25,ICMP,63.0,32,"[{'rtt': 0.556857}, {'rtt': 0.541817}, {'rtt': 0.573936}]",0,3,3,0.541817,0.573936,0.5575366666666667,1001,6830,1789762476,Ping,192.134.1.25,ping,240,1789762558
5080,2.6.2,50,193.0.14.129,4,193.0.14.129,23.157.112.130,ICMP,59.0,32,"[{'rtt': 8.628131}, {'rtt': 8.48404}, {'rtt': 8.517524}]",0,3,3,8.48404,8.628131,8.543231666666665,1001,6831,1789762486,Ping,23.157.112.130,ping,240,1789762547
5130,2.6.4,9,193.0.14.129,4,193.0.14.129,192.44.83.3,ICMP,56.0,32,"[{'rtt': 15.119136}, {'rtt': 15.166713}, {'rtt': 15.191417}]",0,3,3,15.119136,15.191417,15.159088666666667,1001,6838,1789762455,Ping,192.44.83.3,ping,240,1789762498
5130,2.6.4,49,193.0.14.129,4,193.0.14.129,195.130.66.103,ICMP,63.0,32,"[{'rtt': 0.528994}, {'rtt': 0.615016}, {'rtt': 0.644534}]",0,3,3,0.528994,0.644534,0.5961813333333333,1001,6841,1789762442,Ping,195.130.66.103,ping,240,1789762511
5130,2.6.4,62,193.0.14.129,4,193.0.14.129,185.70.41.236,ICMP,55.0,32,"[{'rtt': 1.027152}, {'rtt': 0.981548}, {'rtt': 1.025156}]",0,3,3,0.981548,1.027152,1.0112853333333334,1001,6854,1789762450,Ping,185.70.41.236,ping,240,1789762515
5130,2.6.4,65,193.0.14.129,4,193.0.14.129,46.183.250.14,ICMP,60.0,32,"[{'rtt': 1.101554}, {'rtt': 1.077979}, {'rtt': 0.859979}]",0,3,3,0.859979,1.101554,1.0131706666666667,1001,6870,1789762466,Ping,46.183.250.14,ping,240,1789762537
5130,2.6.4,33,193.0.14.129,4,193.0.14.129,31.130.200.18,ICMP,,32,"[{'x': '*'}, {'x': '*'}, {'x': '*'}]",0,0,3,-1.0,-1.0,-1.0,1001,6878,1789762445,Ping,31.130.200.18,ping,240,1789762472
5130,2.6.4,46,193.0.14.129,4,193.0.14.129,90.223.193.1,ICMP,61.0,32,"[{'rtt': 1.228256}, {'rtt': 1.264124}, {'rtt': 1.28005}]",0,3,3,1.228256,1.28005,1.2574766666666666,1001,6879,1789762457,Ping,90.223.193.1,ping,240,1789762550
5130,2.6.4,49,193.0.14.129,4,193.0.14.129,91.185.6.14,ICMP,,32,"[{'x': '*'}, {'x': '*'}, {'x': '*'}]",0,0,3,-1.0,-1.0,-1.0,1001,6881,1789762468,Ping,91.185.6.14,ping,240,1789762544
5130,2.6.4,158,193.0.14.129,4,193.0.14.129,103.253.132.25,ICMP,48.0,32,"[{'rtt': 207.56459}, {'rtt': 207.521914}, {'rtt': 207.555459}]",0,3,3,207.521914,207.56459,207.547321,1001,6905,1789762474,Ping,103.253.132.25,ping,240,1789762559
5130,2.6.4,16,193.0.14.129,4,193.0.14.129,92.243.9.77,ICMP,55.0,32,"[{'rtt': 0.689292}, {'rtt': 0.67273}, {'rtt': 0.744132}]",0,3,3,0.67273,0.744132,0.7020513333333334,1001,6921,1789762468,Ping,92.243.9.77,ping,240,1789762529
5130,2.6.4,30,193.0.14.129,4,193.0.14.129,194.156.155.241,ICMP,59.0,32,"[{'rtt': 0.886564}, {'rtt': 0.80932}, {'rtt': 0.859534}]",0,3,3,0.80932,0.886564,0.851806,1001,6926,1789762493,Ping,194.156.155.241,ping,240,1789762523
5130,2.6.4,206,193.0.14.129,4,193.0.14.129,27.131.108.126,ICMP,59.0,32,"[{'rtt': 26.445689}, {'rtt': 26.430494}, {'rtt': 26.51472}]",0,3,3,26.430494,26.51472,26.46363433333333,1001,6929,1789762447,Ping,27.131.108.126,ping,240,1789762540
5130,2.6.4,33,193.0.14.129,4,193.0.14.129,141.105.133.30,ICMP,62.0,32,"[{'rtt': 10.307925}, {'rtt': 10.344377}, {'rtt': 10.41352}]",0,3,3,10.307925,10.41352,10.355274,1001,6930,1789762497,Ping,141.105.133.30,ping,240,1789762525
5080,2.6.2,248,193.0.14.129,4,193.0.14.129,45.183.45.23,ICMP,53.0,32,"[{'rtt': 86.957304}, {'rtt': 86.816205}, {'rtt': 86.718916}]",0,3,3,86.718916,86.957304,86.83080833333332,1001,6931,1789762487,Ping,45.183.45.23,ping,240,1789762524
5130,2.6.4,20,193.0.14.129,4,193.0.14.129,91.200.16.69,ICMP,62.0,32,"[{'rtt': 1.121609}, {'rtt': 1.191919}, {'rtt': 1.178322}]",0,3,3,1.121609,1.191919,1.16395,1001,6932,1789762443,Ping,91.200.16.69,ping,240,1789762538
5130,2.6.4,46,193.0.14.129,4,193.0.14.129,156.154.80.254,ICMP,60.0,32,"[{'rtt': 16.53095}, {'rtt': 16.591755}, {'rtt': 16.502985}]",0,3,3,16.502985,16.591755,16.541896666666663,1001,6945,1789762470,Ping,156.154.80.254,ping,240,1789762539
5130,2.6.4,44,193.0.14.129,4,193.0.14.129,156.154.35.254,ICMP,56.0,32,"[{'rtt': 87.46658}, {'rtt': 87.391026}, {'rtt': 87.396817}]",0,3,3,87.391026,87.46658,87.41814099999999,1001,6946,1789762476,Ping,156.154.35.254,ping,240,1789762537
5130,2.6.4,10,193.0.14.129,4,193.0.14.129,217.28.166.213,ICMP,60.0,32,"[{'rtt': 11.327009}, {'rtt': 11.302685}, {'rtt': 11.297619}]",0,3,3,11.297619,11.327009,11.309104333333332,1001,6952,1789762448,Ping,217.28.166.213,ping,240,1789762604
5130,2.6.4,16,193.0.14.129,4,193.0.14.129,165.227.45.164,ICMP,52.0,32,"[{'rtt': 47.773645}, {'rtt': 47.647554}, {'rtt': 47.863787}]",0,3,3,47.647554,47.863787,47.761662,1001,6966,1789762463,Ping,165.227.45.164,ping,240,1789762517
5130,2.6.4,21,193.0.14.129,4,193.0.14.129,104.131.160.184,ICMP,54.0,32,"[{'rtt': 122.998556}, {'rtt': 123.185393}, {'rtt': 122.933067}]",0,3,3,122.933067,123.185393,123.03900533333332,1001,6972,1789762464,Ping,104.131.160.184,ping,240,1789762577
5130,2.6.4,49,193.0.14.129,4,193.0.14.129,128.199.5.28,ICMP,55.0,32,"[{'rtt': 7.824899}, {'rtt': 7.656221}, {'rtt': 7.660565}]",0,3,3,7.656221,7.824899,7.713895000000001,1001,6973,1789762452,Ping,128.199.5.28,ping,240,1789762513
5130,2.6.4,221,193.0.14.129,4,193.0.14.129,156.154.123.254,ICMP,56.0,32,"[{'rtt': 50.456654}, {'rtt': 50.510512}, {'rtt': 50.377344}]",0,3,3,50.377344,50.510512,50.44817,1001,6978,1789762497,Ping,156.154.123.254,ping,240,1789762579
5130,2.6.4,20,193.0.14.129,4,193.0.14.129,156.154.76.254,ICMP,62.0,32,"[{'rtt': 6.739705}, {'rtt': 6.79216}, {'rtt': 6.783673}]",0,3,3,6.739705,6.79216,6.771846,1001,6979,1789762485,Ping,156.154.76.254,ping,240,1789762517
5130,2.6.4,27,193.0.14.129,4,193.0.14.129,156.154.77.254,ICMP,59.0,32,"[{'rtt': 13.462533}, {'rtt': 13.42869}, {'rtt': 13.431581}]",0,3,3,13.42869,13.462533,13.440934666666665,1001,6984,1789762440,Ping,156.154.77.254,ping,240,1789762459
5130,2.6.4,22,193.0.14.129,4,193.0.14.129,156.154.85.254,ICMP,58.0,32,"[{'rtt': 25.502141}, {'rtt': 25.356938}, {'rtt': 25.497799}]",0,3,3,25.356938,25.502141,25.452292666666665,1001,6986,1789762494,Ping,156.154.85.254,ping,240,1789762537
5130,2.6.4,31,193.0.14.129,4,193.0.14.129,156.154.36.254,ICMP,52.0,32,"[{'rtt': 154.026644}, {'rtt': 153.99553}, {'rtt': 154.03666}]",0,3,3,153.99553,154.03666,154.01961133333336,1001,6992,1789762447,Ping,156.154.36.254,ping,240,1789762533
5130,2.6.4,20,193.0.14.129,4,193.0.14.129,5.145.135.67,ICMP,57.0,32,"[{'rtt': 7.61024}, {'rtt': 7.692204}, {'rtt': 7.663781}]",0,3,3,7.61024,7.692204,7.655408333333334,1001,7006,1789762449,Ping,5.145.135.67,ping,240,1789762546
5130,2.6.4,147,193.0.14.129,4,193.0.14.129,63.222.188.9,ICMP,58.0,32,"[{'rtt': 76.863819}, {'rtt': 76.830925}, {'rtt': 76.835044}]",0,3,3,76.830925,76.863819,76.84326266666666,1001,7007,1789762463,Ping,63.222.188.9,ping,240,1789762560
5130,2.6.4,31,193.0.14.129,4,193.0.14.129,213.158.113.5,ICMP,57.0,32,"[{'rtt': 10.13784}, {'rtt': 10.169182}, {'rtt': 10.125829}]",0,3,3,10.125829,10.169182,10.144283666666666,1001,7012,1789762470,Ping,213.158.113.5,ping,240,1789762559
5130,2.6.4,15,193.0.14.129,4,193.0.14.129,185.173.128.71,ICMP,63.0,32,"[{'rtt': 1.558223}, {'rtt': 1.585642}, {'rtt': 13.424201}]",0,3,3,1.558223,13.424201,5.522688666666667,1001,7026,1789762465,Ping,185.173.128.71,ping,240,1789762503
5130,2.6.4,30,193.0.14.129,4,193.0.14.129,193.3.231.158,ICMP,60.0,32,"[{'rtt': 0.778684}, {'rtt': 1.098736}, {'rtt': 0.875544}]",0,3,3,0.778684,1.098736,0.9176546666666666,1001,7027,1789762478,Ping,193.3.231.158,ping,240,1789762511
5130,2.6.4,151,193.0.14.129,4,193.0.14.129,63.222.187.5,ICMP,58.0,32,"[{'rtt': 95.913043}, {'rtt': 95.821103}, {'rtt': 95.901196}]",0,3,3,95.821103,95.913043,95.87844733333334,1001,7032,1789762483,Ping,63.222.187.5,ping,240,1789762525
4790,,46,193.0.14.129,4,193.0.14.129,213.230.47.105,ICMP,59.0,20,"[{'rtt': 13.620483}, {'rtt': 16.826883}, {'rtt': 17.382916}]",0,3,3,13.620483,17.382916,15.943427333333332,1001,704,1789762470,Ping,213.230.47.105,ping,240,1789762554
5130,2.6.4,24,193.0.14.129,4,193.0.14.129,217.243.179.215,ICMP,61.0,32,"[{'rtt': 28.315708}, {'rtt': 28.299087}, {'rtt': 28.533801}]",0,3,3,28.299087,28.533801,28.38286533333333,1001,7040,1789762495,Ping,217.243.179.215,ping,240,1789762818
5130,2.6.4,112,193.0.14.129,4,193.0.14.129,66.244.16.33,ICMP,53.0,32,"[{'rtt': 75.214863}, {'rtt': 75.192374}, {'rtt': 75.284419}]",0,3,3,75.192374,75.284419,75.230552,1001,7052,1789762458,Ping,66.244.16.33,ping,240,1789762539
5130,2.6.4,3,193.0.14.129,4,193.0.14.129,91.236.55.69,ICMP,60.0,32,"[{'rtt': 4.232321}, {'rtt': 4.164681}, {'rtt': 4.159945}]",0,3,3,4.159945,4.232321,4.185649000000001,1001,7064,1789762490,Ping,91.236.55.69,ping,240,1789762538
5130,2.6.4,9,193.0.14.129,4,193.0.14.129,185.122.101.201,ICMP,53.0,32,"[{'rtt': 177.491911}, {'rtt': 177.460489}, {'rtt': 177.21326}]",0,3,3,177.21326,177.491911,177.38855333333333,1001,7067,1789762446,Ping,185.122.101.201,ping,240,1789762556
5130,2.6.4,44,193.0.14.129,4,193.0.14.129,172.30.126.17,ICMP,60.0,32,"[{'rtt': 3.816985}, {'rtt': 3.876997}, {'rtt': 3.821572}]",0,3,3,3.816985,3.876997,3.838518,1001,7071,1789762480,Ping,80.93.87.194,ping,240,1789762559
5130,2.6.4,35,193.0.14.129,4,193.0.14.129,45.142.246.158,ICMP,,32,"[{'x': '*'}, {'x': '*'}, {'x': '*'}]",0,0,3,-1.0,-1.0,-1.0,1001,7072,1789762475,Ping,45.142.246.158,ping,240,1789762563
5130,2.6.4,101,193.0.14.129,4,193.0.14.129,63.222.190.5,ICMP,58.0,32,"[{'rtt': 75.973141}, {'rtt': 75.990021}, {'rtt': 76.248946}]",0,3,3,75.973141,76.248946,76.07070266666666,1001,7080,1789762488,Ping,63.222.190.5,ping,240,1789762561
5130,2.6.4,60,193.0.14.129,4,193.0.14.129,195.66.241.220,ICMP,60.0,32,"[{'rtt': 0.434993}, {'rtt': 0.881261}, {'rtt': 0.563394}]",0,3,3,0.434993,0.881261,0.6265493333333333,1001,7081,1789762498,Ping,195.66.241.220,ping,240,1789762563
5130,2.6.4,0,193.0.14.129,4,193.0.14.129,208.90.108.84,ICMP,48.0,32,"[{'rtt': 252.595247}, {'rtt': 252.630807}, {'rtt': 252.695457}]",0,3,3,252.595247,252.695457,252.64050366666666,1001,7087,1789762444,Ping,208.90.108.84,ping,240,1789762509
5130,2.6.4,15,193.0.14.129,4,193.0.14.129,94.24.115.154,ICMP,59.0,32,"[{'rtt': 3.830743}, {'rtt': 3.898884}, {'rtt': 3.807898}]",0,3,3,3.807898,3.898884,3.8458416666666664,1001,7089,1789762475,Ping,94.24.115.154,ping,240,1789762517
5130,2.6.4,58,193.0.14.129,4,193.0.14.129,103.116.125.2,ICMP,56.0,32,"[{'rtt': 246.292903}, {'rtt': 246.324141}, {'rtt': 246.352199}]",0,3,3,246.292903,246.352199,246.323081,1001,7092,1789762451,Ping,103.116.125.2,ping,240,1789762507
5130,2.6.4,26,193.0.14.129,4,193.0.14.129,144.172.124.251,ICMP,54.0,32,"[{'rtt': 122.765151}, {'rtt': 122.677621}, {'rtt': 122.63383}]",0,3,3,122.63383,122.765151,122.69220066666666,1001,7095,1789762475,Ping,144.172.124.251,ping,240,1789762522
5130,2.6.4,9,193.0.14.129,4,193.0.14.129,182.161.73.41,ICMP,59.0,32,"[{'rtt': 73.713491}, {'rtt': 73.717849}, {'rtt': 73.646925}]",0,3,3,73.646925,73.717849,73.69275499999999,1001,7102,1789762468,Ping,182.161.73.41,ping,240,1789762531
5130,2.6.4,20,193.0.14.129,4,193.0.14.129,194.68.41.27,ICMP,59.0,32,"[{'rtt': 26.503081}, {'rtt': 26.47307}, {'rtt': 26.437831}]",0,3,3,26.437831,26.503081,26.471327333333335,1001,7130,1789762454,Ping,194.68.41.27,ping,240,1789762555
5130,2.6.4,63,193.0.14.129,4,193.0.14.129,194.187.91.17,ICMP,60.0,32,"[{'rtt': 0.804019}, {'rtt': 0.797522}, {'rtt': 0.79558}]",0,3,3,0.79558,0.804019,0.7990403333333335,1001,7143,1789762446,Ping,194.187.91.17,ping,240,1789762500
5080,2.6.2,20,193.0.14.129,4,193.0.14.129,193.111.213.213,ICMP,63.0,32,"[{'rtt': 2.034556}, {'rtt': 0.891147}, {'rtt': 1.337688}]",0,3,3,0.891147,2.034556,1.4211303333333334,1001,7156,1789762482,Ping,193.111.213.213,ping,240,1789762521
5130,2.6.4,3,193.0.14.129,4,193.0.14.129,179.43.96.85,ICMP,49.0,32,"[{'rtt': 275.923548}, {'rtt': 275.818377}, {'rtt': 275.747734}]",0,3,3,275.747734,275.923548,275.8298863333334,1001,7163,1789762460,Ping,179.43.96.85,ping,240,1789762536
5130,2.6.4,40,193.0.14.129,4,193.0.14.129,86.38.3.141,ICMP,59.0,32,"[{'rtt': 10.790737}, {'rtt': 10.750645}, {'rtt': 10.826606}]",0,3,3,10.750645,10.826606,10.789329333333333,1001,7170,1789762445,Ping,86.38.3.141,ping,240,1789762524
5130,2.6.4,15,193.0.14.129,4,193.0.14.129,62.50.171.162,ICMP,53.0,32,"[{'rtt': 25.573338}, {'rtt': 25.441891}, {'rtt': 25.596415}]",0,3,3,25.441891,25.596415,25.537214666666667,1001,7171,1789762494,Ping,62.50.171.162,ping,240,1789762531
5130,2.6.4,24,193.0.14.129,4,193.0.14.129,80.80.254.254,ICMP,59.0,32,"[{'rtt': 7.191772}, {'rtt': 7.21436}, {'rtt': 7.124}]",0,3,3,7.124,7.21436,7.176710666666666,1001,7182,1789762447,Ping,80.80.254.254,ping,240,1789762537
5130,2.6.4,120,193.0.14.129,4,193.0.14.129,85.236.41.237,ICMP,58.0,32,"[{'rtt': 5.177667}, {'rtt': 7.093997}, {'rtt': 7.015202}]",0,3,3,5.177667,7.093997,6.428955333333334,1001,7195,1789762493,Ping,85.236.41.237,ping,240,1789762619
5130,2.6.4,61,193.0.14.129,4,193.0.14.129,138.124.150.83,ICMP,57.0,32,"[{'rtt': 6.551774}, {'rtt': 6.683937}, {'rtt': 6.515442}]",0,3,3,6.515442,6.683937,6.583717666666668,1001,7196,1789762495,Ping,138.124.150.83,ping,240,1789762560
5130,2.6.4,31,193.0.14.129,4,193.0.14.129,178.250.7.79,ICMP,56.0,32,"[{'rtt': 28.409865}, {'rtt': 28.455843}, {'rtt': 28.437027}]",0,3,3,28.409865,28.455843,28.434245,1001,7202,1789762481,Ping,178.250.7.79,ping,240,1789762508
5130,2.6.4,48,193.0.14.129,4,193.0.14.129,185.6.39.132,ICMP,58.0,32,"[{'rtt': 4.508445}, {'rtt': 4.37842}, {'rtt': 4.46124}]",0,3,3,4.37842,4.508445,4.449368333333333,1001,7210,1789762446,Ping,185.6.39.132,ping,240,1789762510
5130,2.6.4,841,193.0.14.129,4,193.0.14.129,102.130.68.151,ICMP,63.0,32,"[{'rtt': 0.473404}, {'rtt': 0.52449}, {'rtt': 0.49041}]",0,3,3,0.473404,0.52449,0.49610133333333334,1001,7222,1789762465,Ping,102.130.68.151,ping,240,1789762526
5130,2.6.4,1,193.0.14.129,4,193.0.14.129,217.31.202.22,ICMP,63.0,32,"[{'rtt': 0.332612}, {'rtt': 0.343663}, {'rtt': 0.342991}]",0,3,3,0.332612,0.343663,0.33975533333333335,1001,7223,1789762475,Ping,217.31.202.22,ping,240,1789762535
4790,,12,193.0.14.129,4,193.0.14.129,10.30.29.199,ICMP,58.0,20,"[{'rtt': 3.914497}, {'rtt': 2.902273}, {'rtt': 2.852353}]",0,3,3,2.852353,3.914497,3.223041,1001,723,1789762461,Ping,79.172.238.5,ping,240,1789762563
5130,2.6.4,32,193.0.14.129,4,193.0.14.129,91.221.37.27,ICMP,56.0,32,"[{'rtt': 114.789586}, {'rtt': 116.041698}, {'rtt': 115.046653}]",0,3,3,114.789586,116.041698,115.29264566666666,1001,7234,1789762452,Ping,91.221.37.27,ping,240,1789762535
5130,2.6.4,44,193.0.14.129,4,193.0.14.129,170.238.235.214,ICMP,60.0,32,"[{'rtt': 102.328463}, {'rtt': 102.271282}, {'rtt': 102.257449}]",0,3,3,102.257449,102.328463,102.28573133333333,1001,7242,1789762472,Ping,170.238.235.214,ping,240,1789762551
5130,2.6.4,50,193.0.14.129,4,193.0.14.129,66.255.252.225,ICMP,56.0,32,"[{'rtt': 83.697999}, {'rtt': 83.723393}, {'rtt': 83.561331}]",0,3,3,83.561331,83.723393,83.66090766666666,1001,7256,1789762488,Ping,66.255.252.225,ping,240,1789762556
5130,2.6.4,14,193.0.14.129,4,193.0.14.129,194.56.191.153,ICMP,52.0,32,"[{'rtt': 13.330935}, {'rtt': 13.365853}, {'rtt': 13.344731}]",0,3,3,13.330935,13.365853,13.347172999999998,1001,7258,1789762458,Ping,194.56.191.153,ping,240,1789762561
5130,2.6.4,200,193.0.14.129,4,193.0.14.129,203.41.0.250,ICMP,54.0,32,"[{'rtt': 61.985215}, {'rtt': 61.774679}, {'rtt': 61.776841}]",0,3,3,61.774679,61.985215,61.84557833333333,1001,7262,1789762455,Ping,203.41.0.250,ping,240,1789762572
5130,2.6.4,53,193.0.14.129,4,193.0.14.129,103.170.25.13,ICMP,57.0,32,"[{'rtt': 16.560623}, {'rtt': 16.710166}, {'rtt': 16.489893}]",0,3,3,16.489893,16.710166,16.586894,1001,7271,1789762498,Ping,103.170.25.13,ping,240,1789762585
5130,2.6.4,7,193.0.14.129,4,193.0.14.129,80.247.237.225,ICMP,62.0,32,"[{'rtt': 11.95169}, {'rtt': 11.823747}, {'rtt': 12.102806}]",0,3,3,11.823747,12.102806,11.959414333333333,1001,7282,1789762461,Ping,80.247.237.225,ping,240,1789762519
5130,2.6.4,2,193.0.14.129,4,193.0.14.129,45.68.35.213,ICMP,63.0,32,"[{'rtt': 0.275198}, {'rtt': 0.451696}, {'rtt': 0.359897}]",0,3,3,0.275198,0.451696,0.3622636666666666,1001,7283,1789762475,Ping,45.68.35.213,ping,240,1789762516
5130,2.6.4,69,193.0.14.129,4,193.0.14.129,23.142.248.60,ICMP,62.0,32,"[{'rtt': 0.386138}, {'rtt': 0.400014}, {'rtt': 0.379906}]",0,3,3,0.379906,0.400014,0.38868600000000003,1001,7306,1789762487,Ping,23.142.248.60,ping,240,1789762552
5130,2.6.4,478,193.0.14.129,4,193.0.14.129,138.117.32.11,ICMP,51.0,32,"[{'rtt': 223.00906}, {'rtt': 222.893335}, {'rtt': 222.776058}]",0,3,3,222.776058,223.00906,222.89281766666667,1001,7307,1789762479,Ping,138.117.32.11,ping,240,1789762555
5130,2.6.4,24,193.0.14.129,4,193.0.14.129,217.196.147.89,ICMP,61.0,32,"[{'rtt': 3.34649}, {'rtt': 1.752199}, {'rtt': 1.717192}]",0,3,3,1.717192,3.34649,2.2719603333333334,1001,7314,1789762461,Ping,217.196.147.89,ping,240,1789762547
